,itemId,VariantIds
PR696,4894862e-a7ac-4abb-aec1-fc0f55d1f2f6,"689a390a-f2ea-4810-ae29-35aa9441a53a, 96a1f403-0c28-4eac-9e43-9fb31c9647b5, 32499987-19b8-4c0c-abdc-71e24ccff46e, 6430f493-3959-4efd-8363-1f27c6cd0fee, 06ca5f4b-0b03-4988-b69e-6777613df95f, a8843eb5-752b-4594-85c0-0e4effb7a6cb, 73f66dc5-f213-4676-9ffa-0245a7939d8a, 016adb0d-af81-46c3-be39-4eea49ba1379, 49a7735f-e405-4f1c-9118-c632a08f119a, 38f369bd-e462-46af-a768-fe7d96047848, 65f42a04-f0c5-46d4-8692-bf916bc24a14, 5fc8c2c7-19ca-445d-b622-7f2036d03cb7, 6ef1357f-d75b-42da-9457-0189e71eba7b, 1711a0e2-587a-46a0-9045-79f688f7c340, 7fc6b3b3-b100-48af-8856-c029db09026d, ad73d4cd-c6d0-41fc-a372-c2eb1d9125f0, 8f6643a1-f55d-4fbd-a9e4-6150fed8d8cb, 1fc47bc0-e630-45dc-9afb-446700e7ff8b, 294182a5-f513-4a8d-a122-23242ccf3e59, 2df7c874-5463-42f1-aa05-6555dd91db7d, 47a3003f-0ffa-4b58-a5a0-0f5b06378d9a, bac382f1-099e-4c48-9a45-2fbb34fa6373, 5370c3e3-41b9-4e12-87a9-c4037e3ae932, 491195b2-c8b1-42a8-bb8f-22463986ba3f, a6e14bba-eb5d-410b-ae23-9d2c8256770b, 6a758bb3-74a3-49f3-8831-b20d3e686884, 1074e160-1815-430e-8937-3848218db735"
PC387,1f5f8ced-28b2-435f-a53a-402ed251d40e,"1553e9d5-58db-477e-9f54-ae5ab5333da4, ca67d372-0240-46a0-937a-3afd53055818, 1f6f7c22-25f8-4ec5-a25b-2376fe2713d0, 819983e4-bb00-4d36-a97d-7635e94dbd86, 520e8727-0d34-4579-8fe8-2c1581d37538, 664884ee-bdca-4838-aea1-22576a33625e, 3ef7a43e-2f20-4026-b814-d2327c9b9ba5, 724bebd8-8714-413b-8079-edbc4d6d897b, 52876097-a37a-4643-a246-271d07f855fa, 673013b4-ae3c-4351-a2fb-9b17a1509175, 218d9f07-9e93-4c7a-877b-89c24eae33df, 1c3d0241-f0a5-49ea-968a-c40a909a9ec6, 745dd81c-750a-49cb-b934-bbab4b68cc3e, bbf28d98-bc6e-4e62-8644-1ad0cf7e0de0, 1286fd85-5504-4c6a-9616-2531207c3b9a, 0431929c-de63-4c88-82c4-25ce73517ce6, 69e854ea-b408-4056-8bae-dcf27abb8021, 980e9227-0f98-460a-8804-65fcc8311103, 02d0c010-312b-492e-bb03-c3d46807a404, d0b2043a-de4e-4e69-9f9b-72cf3a21fc8f, 2a127cc8-16d6-4611-9cdd-441b9a5cdbdc, 5747dabe-a4e1-4e03-9791-598a9c7b34c5, 08e96fbe-19b8-4d5a-8c34-3bab7df154f0, 1675c8e0-d5bf-48cb-b1c4-279aa8acfff5, 9abf2362-ac8d-4e4e-ab12-d767ffe45b76, 3f704ca0-f353-4e1e-b642-23fede39d9b3, 5596c2d1-c632-4c1d-9e43-25d3befa04e1, 48cf4c17-26e1-476c-97f3-b819f557d75a, 842278f6-c34e-4513-9103-35b9ea1b5d5b, c91901ec-a66c-4a8d-84ce-3db0ec526db5, 540db3c0-1f86-4b47-af34-d031182a20af, 668a2a72-aa4e-4352-af2f-07619760b67e, cf02feb5-a7cc-4056-88e8-632005e487e6, 673365f5-a97b-4a6a-8725-6e4ee06fd659, 21107566-ce46-4c2b-978b-8481f11110b8, c45cef95-3204-4830-bddf-8dd03f321942, b49a566a-4a96-455b-be81-ba0d79617505, c00c6520-1cf7-4ccc-9f45-aec264a65a46, b94f689e-b45e-4e65-9fd0-5041b0f8b695, f5792a2f-e849-4fb7-aaa1-fc2b482f64db, 2a14fa19-e1b1-4062-b8f9-996e855935fa, ad31cdcc-98d4-43b6-9c3e-e391678796e9, 164b2419-e26d-4ba8-ab55-282217115ad9, 63c6ebe1-f39d-4cd7-82a9-52ccd477c060, b68887bc-8125-4665-b064-b3b7994cef5b, d6bb4a6c-112f-4478-b1c1-ee51e776612a, de4791c6-85a8-46b8-bbb7-925dbafecdd8, a68ad422-51f0-4239-9ac5-52f3595d4706, bee7a18f-689f-4ec7-9dc2-2c91d81f878a, 6dddbb32-85af-4203-92ea-54d510ee9508, 1b4a6cb4-21df-4a7c-bfdd-6d448bd7b79a, 4baea251-3c41-4303-8e62-11d699ee5edf, 4614bb56-9a82-4865-9b5c-f5d02e33b146, 95d76b2b-d7ba-425c-b007-52c62c8258dc, 2bed40e5-81bc-4ec3-9258-44bed31e27c3, 22a1e509-4f68-4e3f-bbf1-41bcd26f6df8"
J90,5a625ea1-1c3d-4f7a-8a20-41984a8bae01,"4806326b-4455-44e7-a605-c0f41d1f2fcf, 25a07da9-7563-4c75-904b-9dae2f0a4358, 3c15d042-1576-4caf-907d-6d3474afc87a, 07bf9b62-c8f7-491f-9606-482b4f114f79, 357997c3-fe1f-4ee6-bbf0-a34ece9f73ab, 7fbb6844-09c5-4ffd-8226-645a81b713a2, 7390f902-c877-4143-aa3d-544e50dde588, fa4be90f-5dd3-4f5c-b7d2-d122344842cc, 1ef18271-17b5-44bb-8923-af64cdb2093f, 6a611eb2-250a-46c1-8a2e-ccabf2b70619, 436aac90-3404-4537-ab00-210f46ae709f, b1ab87d0-3cea-4a23-b3c6-33b6a2930f32, 2906d2a9-7ed3-4ac0-b397-62fdcd650774, c0a1149d-4959-4d58-946e-e6aab1caca73"
544,287ade5d-9133-4a8d-95df-243126f6f406,"5b544ac0-d475-4862-8329-d022359bdd68, d3b1a8a4-6181-4896-8a5d-4c3cdf783f57, ebad3b15-2dc5-454f-bee9-81d2e3b7b55a, e66238a8-2336-41c3-8eea-77db9fe39622, e677abe4-3dec-4b41-b871-5f277ac78bf0, 6a51dbe9-8241-413a-9723-682ab2120032, 35b333fa-a375-4673-a0fc-9a52997dae0c, d267a15a-830b-4536-a897-9c890a852e5d, af79c15b-5a90-4d4e-b605-a9a2127100eb, 76c87dea-2404-4c53-b0a1-196d9d035c0f, 9dbf7a50-4ec8-4597-886e-6017e4b6538e, b2005cd9-fa9c-42aa-a4b0-226078780ab7, 227fa84f-2088-4057-80f1-39b593a6777c, 25fbd795-f416-42db-8e79-fabd89bd13a3, 91781f88-b682-4a13-82e9-445c2458f45a, c4c7345b-ace6-4d14-959c-53aabfc35d20, 89d2fe85-ba42-41cc-b59c-2e9c39bef614, 48e07e92-6eb1-4aca-b745-ada5fc604124, 001637b2-5de8-47df-b0a4-2104ede1075e, a4e41680-d7cd-42ce-967d-72ba1f5568c3"
570,2a767046-859a-4214-a83a-c8eb5e8f6224,"939f252c-9ba1-4ade-9455-259601eaaa33, 0e3fa0bc-1ab0-44e1-b6d7-af5bd254856e, 379457d4-99e5-4dd1-a1bb-c90af46b71e0, ffd151d2-2f22-433f-ad29-b791476faec9, 31d476ee-a89f-4f27-a590-a781ee901dc1, ceb6ffbc-9bbb-492c-8455-e3aed3850fb1, f28a3664-9742-4ed8-9efc-869e36c3a132, 14c6beae-0d0e-4270-a25a-c0fd403150a8, 557b192c-db09-4c1d-82c2-4570cad9b368, 794be71b-c6f4-46a3-88d4-c1d8491a1bc2, 2be90cb4-4683-45bd-9796-3a60c5b75042, c9795d27-36db-4ca3-9242-4da3add89f6c, eee46468-b652-4e17-a08b-3e875540cb75, a8a3dc67-9db2-48bc-9e34-6bd878077028, 6b4496fd-dc13-4245-ab33-517786f755fe, f24c1e38-dbda-4612-8c6c-e9e49076f2b7, 3b643c1d-cdc8-42fa-af1f-7fa90f3525ec, 21d34ef3-8d3e-470c-975c-af8607f46760, 674bdf69-dfb8-4946-b56b-e36d4f900131, 2daab7aa-a258-4bc5-b30c-b29b3fcd287a"
36S,91d8aa14-0b1a-4311-b445-addf6fd3ab70,"6842349a-d87c-462c-b3ec-a8fddf0e0ade, 47e34323-e411-4389-a943-b722c6c6965e, 0fa61e32-fcfb-43c9-887e-5a021c77dd50, 4075ee74-9d87-4d47-8ddf-b7fee9598d30, 0c93440c-cfa6-4ebf-9a3a-921017acf9ff, b6c980f7-96a3-4af6-9abe-ecc75721ec6c, 588dc7f7-2687-4255-884e-11a30d96bffd, a70848cb-492a-47ee-a567-944ac3e5ea3a, d35a2784-5f4b-477b-a6cf-b979790851d9, 3ac2f645-5a7d-45c5-b457-2cc53a5881f6, 3a97ef15-951e-4870-8bca-522a41dee2db, 84b3d5e3-991a-41e8-9f24-0d3e43891ab8, fb8a4299-50f3-450b-aa78-ab2472549adf, 2170fa00-0e83-4ac9-bf6a-d60df02b5b14"
HVJ410,ae5bd915-4af9-4d44-893b-3c4e7056f007,"6abe0d6b-4b02-428f-87f1-fb4f2562fd91, c26a4f5d-d96e-48b1-8b47-cd47083babd3, 8f3b0532-c7e2-4db0-be2e-019fe41537e9, 43038395-18fa-4183-b00a-73465ed48b95, 92e08402-67ef-456c-9b4d-b0f7cfb498fe, 11c8675f-99d4-43be-afa4-9051ad2fc610, dbde3bb4-11df-439e-bd5a-e906912e336d, eb614ffd-6543-4265-a9eb-d308ce7529e8, b5aa3dd5-1da3-4a67-acb7-c4b5063cae8e, 8f888b43-2144-41ac-850d-f549472c5d7b, 2ee3224d-a7d2-4c75-8c45-0c13d2259736, aa3deff1-6e59-4653-a7dd-d4e2eef089f2"
T184,4ee05baa-619a-42ab-9e81-ae57e5e5e7cf,"681d20e6-b2b9-4b33-8eec-1fd47982d6b7, 2ba131d7-adc0-4e35-bec7-94ea9453515a, 94640e49-8373-4d06-b7df-71c7f7df2276, a585a7c5-7743-46fa-bff4-6a0def31ecb7, 28bd320e-46bf-4a44-8673-55b5eb51d9e6, 88e65346-7b49-43ff-8211-523dba66215e, 3fa57838-e3da-4d55-a55e-36517d056ce3, 39ef7d31-1270-4a6d-bb95-82c73c9ac8eb, a01d1f08-8334-4bb1-adcb-698dedc1fa14, 1b7cae01-aa83-40d0-b1ac-269877b59cb1, 90dd7d1e-c9aa-461f-9eee-de5b78ae48c5, 96acf52b-766d-49e7-bf7f-ae8875048a4c, b885bb9d-9b7e-45bc-9e7a-4ca33e8bc80a, 6efb08e8-20b6-40b7-82b4-bc852ee3a4f2, 276ea908-f475-47bf-99fd-f051f6a1e50e, 98989228-2e63-414f-a0d5-979855592a36, 94461639-b017-45ac-9728-323f20915180, be99d94f-8ca2-46e4-96b2-c54dbf5eec98, 0bdecca7-9361-4aba-a2c6-a5a3d5e97d9d, ddb249bd-0514-41fb-a931-9a2fe5cf3ba8, 9c05ef55-9259-4eb6-853a-0fb641fd85ad, 32da8039-2da4-4ce2-88cd-af00b3230eda, 3cdff953-bc45-41fe-b0a2-d5634b248f8e, 1b59e68a-ef50-4dcd-bf34-76002edea602, 1a9bf8e9-2965-4efb-bc4c-35ba41d1e004, 86422ed9-089a-4f5e-8cc5-c19919a8e0a9, 7ba94d6c-1d17-465f-b3d6-4bf527526338, ace89950-12cc-4aed-9bed-a26f880a7277, 1dd61652-8f7a-4809-9d49-b45dc44f6851, 14d2cca9-4cd2-4134-b909-38bcbcae4ecc, 2818a4d3-24df-493a-bd59-07ed02c38e50, a45c2c7a-bb29-41a0-8b07-243beb5b0e93"
BB3000,1924cdc4-a28c-4095-b45f-e4c22fe5fce6,"f76cb08b-2fe5-4cb3-a18a-e79d0f59edd7, 5dc2b68f-db39-49a0-8f2f-8cd5f8cc2566, 37f62489-4937-4512-8ca6-6f9ef2064c09"
PG400,052fe329-e358-4763-b0b4-eb276ad871e8,"a97abd47-d330-4c93-8cc5-7ca68aad0a56, 81281fc6-4546-496e-a666-c8689dcf9154, cd6e9dfe-bc26-4f74-8bcf-07c87ac594c3"
AP50,5e18581f-35c9-4a73-8e1f-015491d54f22,"80b7e42c-d2ec-415d-b182-a1867ab0a1d1, e131917e-a215-4185-a52e-66b3c1bf8e3f, 86484af6-8d37-44db-a1a8-4e75c2b39c29, d6541388-dd4f-4d38-a453-1a010c78478f, ed538178-8e17-4ce6-abbe-ee73436dedf6"
AP62,3fcda163-65b9-4ce7-a482-2d26cc70071f,"67685dd0-7cca-450e-b12c-791d4dbf21ce, 3d872886-3c7f-49bc-8bf7-4c442b204a79, 5c4517bb-4013-4ef5-a009-9571cd3f45d0, 3f497d64-378b-49c1-aaf7-ccda63d6d841, 8fffabdb-6fb1-4d2e-a02f-58839c1eec5a"
S460,63fee8aa-7870-44c5-801b-474cf70b1a14,"3c7c7e46-c952-446b-a350-af540d150ab6, faff31ef-1ec3-4efe-bf85-51ecd5381eec, 661107a0-e4bc-4f34-a353-bbeed62098cc, 24a7d6d2-2cd1-4b5d-a5d4-a014a6a0ed92, c86c8f59-a04a-4a10-89cb-cf7f9c68249c, 8389d0f8-4ced-4ee8-842c-471d19a5c08d, 005b9d42-adfd-40e5-a5c2-baa97844551e, 6efd6c23-0e4d-4716-8d25-685abab6e9fe, 18329dc0-f6d0-40c7-a9c7-637e77c63501, 2681eedc-aa29-401b-af0a-33ca16e2389d, 2db8f9a3-cc8d-4f2c-ae80-75dc28e46c62, 351d6356-a4a3-47ea-af72-443a728cff7f, 92919db8-5f58-4ef0-9bf7-bd1989ddb3df, 39f01710-b0fe-44cf-bc76-7dbe09a434f6, 44ee9120-2de7-4f2f-9ace-b2ed8d1dabca, 842e8ec4-3c73-4443-9542-6f216e8a7284, 63a05cf1-93fa-4029-9e8f-d6c603116e89, 25b5df4b-435c-450e-a14c-79b278fb2306, 2ce15a3e-afa3-40a1-9c64-547c90790b27, c969c80d-c2c8-421b-8a7a-852d48870c8e, 078e9161-7677-4959-a9ed-aab7062fe487, 2a78b81e-02d8-43cd-857c-d8a304a8fc74"
3978,034c809b-956d-4148-b6f8-389833a92e8d,"7f65d4e6-a9a8-4a9b-bcd1-b2ea9eaf1206, dd80b755-b697-43b7-9cd9-5152f68c3823, 69de0a02-9d44-41d5-aa84-ea944055375a, 5690433a-f9ee-44f8-8b33-47cece55c407, efe1dd17-51c6-4daf-b6c6-e4c8ab11c7ad, 6f9f31c5-411d-40eb-b390-5fd47c4b941d"
S173,55a9b6c9-e0e8-4d53-89a5-d39e8805d0aa,"29f75074-7edd-4bf8-8bb1-a999395cde99, 545446dc-88dd-4443-a944-0cc134832ec9, 899c82dc-013c-4b51-a7f7-82e1eee1bcc7, 14b39e96-5d14-434a-bb0e-f749b2ed1be0, 335d3584-43e9-4c37-aa0e-c82deb7dd124, c7621b2f-37d8-47a9-bf83-ae49e75f326f, f44614a4-e88a-48bb-818b-e2e4c74e57d7, d38eede1-a405-4a8e-abb1-5c521704e833, d460400a-6b9b-4cef-8717-d4e86d2caf5e, 91d76d8c-2aa7-4295-91d9-3e5303fbc1bc, ab5f07ce-2183-447d-864e-5f483c69763c, b0b68217-ef57-427d-9519-1847cc244442"
R329X,add4372c-47f0-4962-b1d7-31e1c6f888f4,"a5448ba9-38c5-49bb-a752-84e15982ab88, c7a01563-c416-4480-ad5c-fd3785f84ba1, a207107f-8d6b-4887-bc7f-a633f1a6643a, 19aadb38-ca4e-4a62-86b0-2144455dca69, d8db6ece-f2f1-4b41-b6ef-215ea41224b2, fc4ee501-a594-426a-bf48-87d54cf7a335, 177cc10e-f053-430b-b407-d5e18eeb9ae0, e2e80178-a49a-4087-83b9-1aafa150f102, 32b5fa7f-28bc-4967-a60b-2d448a4daded, 3b9ab63c-2ed4-4dc1-afcd-88de8a1480ec, ad4005e8-4540-42c0-9e74-f965600c83fd, 09820aff-0390-424d-aa8e-7aa5a6f68129, 1c234a90-87f6-4a89-8e99-69e461c40f19, 2f1976be-7fc8-42a2-b6cb-35e0786290a9"
C469,1244190f-da88-44f0-8507-88980d178e97,"b3d5cad9-5775-44d4-9be2-f910c6f3796f, e371c43d-b79d-4248-8024-e9c40605440a, 5dd8c852-f2fa-4095-bedd-0c4e1ad3f32f, cc17954a-588a-4a83-8d16-a164dcdae9be, db4ff786-38b9-48ca-ba5f-2eda950a026a, cf17fdee-1667-4fe7-843c-ebc51f3cb0ad, d9aeef41-efd3-44ed-b731-dda62e458e03, d2c15761-acba-45d8-ae54-3cb7e997863c, bd9ab549-ba77-4c98-8f20-f5fcb2531867, b0a4cfde-60fc-4800-91b7-cc87bee5b0e5, 1d7169c7-fb82-4754-8ad2-1c0d9e9aa535, 22fb8087-acb4-43dc-afdb-d4905c28deab"
S426,0e5ad45b-8773-4e8c-ad84-caa241df7d18,"6208d8e1-e3cd-4f68-a3ce-13450ba1df34, 613ac62b-b509-4155-bffb-bb6e9caee67d, 50cb1776-9e38-40be-9adb-3572ade6c648, 8f203f67-f9e4-4f77-8e00-9729aeb0af4e, 5c4f29a0-1f72-4bc1-97d3-d23791e61563, 59538b0a-b089-4b07-a5d2-73a1ad92634a, c447327c-eb64-4f8c-962b-a752983f30ab, 52235478-5c1b-43ea-91a8-840afdc0c55b, a4e39a71-0343-4e14-81d9-ce4d9924b0cd, 5c12f9f7-8046-4a31-8933-1456396035fa, ad9107c9-151d-4ff7-b62b-cc09625d171f, 439c0a76-c2bc-4638-965b-21eef6ae6b15, 75a64f2f-39b1-48f5-b53f-6049f20c974e, 20d3cd7f-b02b-4fe1-9fc4-f8fa715e093a, 5bbd7d3b-5f89-4144-bf3b-d7da63d3008c"
CT101,98b4f942-96ef-42a7-b645-a4ecfd7b3431,"b17c50d1-984b-4357-b61b-25854b92cdc8, 65294acb-6ab8-40fd-a750-718bebd40ac9, 064b8f73-fdbe-4dbb-8a99-845c907f3743, df3e112f-f04b-4df2-ab69-82c77f36959d, 69c3b736-f9e4-4afd-b3b1-4eaf683c3075, da3f015e-78e5-44a0-9a80-b4bda0e6969f, 65c86aa8-d8ba-463f-a4bf-11b7dae320f1, 652484db-a703-46dc-9b43-8a949c65d34b, 3042eaed-f839-442a-bc3d-6669e7cdc3bf, 96efbd5d-b909-4e64-ba3b-957b197f7ddd, 9435fc94-8c89-4a90-9d92-a1daebae7a4e, 373578ff-58be-40a5-a9cd-5266838b712f, 530a2a6d-5ca2-4a5a-a506-32aa7ce7ce45, 99109206-018c-48bb-9e7d-fa208ca91e0a, 06639cd0-e7c2-42d8-a844-a961f376fe4c, d44357df-bfab-4f67-aa56-90f304223792, 31a8b8e6-443b-4a25-a6c8-e55a112fd5a8, 1d0dd585-1294-4c87-8b18-1da90aac4814, dd0d9157-ceee-461e-a3ce-70eb069c2536, f6bef333-fd87-4ecc-8232-4f38980bfd64, b233c065-6e35-482c-81fa-7417e5dc6db1, e9ab8de3-742d-45b8-aed2-2b93275f7260, 38d5fa41-06cb-4802-8f4d-2791f4553c88, 60b678d3-e80b-4165-a30c-7c26da205935, 84802cf8-2c56-43d1-830a-28e292add665, b021eb18-2b57-4570-8f9c-781592adc20d, abb2e5c4-5e51-4d69-b912-c862aa4c63a1, 833f0e53-bcb3-4085-9f22-315d7ac6df82, df36ef86-6e6f-437a-9be4-6d4ce5831958, 6a3af380-27fd-485d-bacd-577c03876617, 1594785f-30b9-45d2-9acf-c1308fad10de, f2f000df-e07a-459e-9caa-7951861a9ee2, 0f9649e1-8308-4b89-9502-9ec07fcad54d, bdfb5818-c393-4198-b6ab-4298f92b1192, 3715c705-37fb-45c6-a921-bd3c84edf115, 501514d8-0e77-4daf-8b21-9985e6cde71f, 5c6d57c6-5f41-4ac3-8b62-e0341f2887d0, 21577655-ae64-40bf-a4f1-47fc070d0eb9, e42fc0b0-ccd6-4502-999b-1bc1e101a374, c718ca2c-33f9-49a4-8ce8-88462eb3110b, 794667fc-bbe1-4458-be96-7147124e59cf, 6d067408-81cf-4286-bcd9-a9a587416d16, d06b9d98-e318-42e4-9fe1-a4358c89f9a6, 4a67337f-d941-44a8-b195-c30ca2eacc74, 18792524-5d0d-4bf5-aa96-a79e6a654173, a4d4e9f6-7fec-4158-aec1-faa89cfa54e9, cf798443-08d5-4370-a143-d73e3fbd981e, 47c226de-9205-4151-8406-fbac4037cc4d, 7094084d-7ade-4e62-ad0c-e305168ea257, 90ea298e-6553-4337-b006-f77b7b7b55a2, 582ad5e7-b258-497e-9de9-be60a0fbf0e8, 5c8caf68-346d-4c0d-bd26-787f78235f8d, ce0cd34c-4d19-4a8e-ab91-1c568371426c, 457de79f-77e7-41ed-aced-6275dbcd9d45, 55161cd8-b0d9-4594-91fb-0ba52e9cfaa8, 3cf4b762-8eb1-4ec2-821f-44528758cf12, 0d2f2a69-2e53-4a9d-bd39-9a924f8aabb5, ad36ed53-ccee-4156-ab22-8e3ae25dfbd1, f35b34d9-c378-4855-8d88-5a924ab12e1e, cf9c6a36-7809-49b2-bb71-89bffbaa1b41, d02d4993-1dc0-4449-8bb4-b3fac9a711c9, 08547574-26dc-409e-a57c-e194a2b5303f"
TRW297,6036df71-1d61-4c58-a73a-dc6770898304,"129ebdc1-7249-40f9-91f0-2b7e8c96b0c0, 0e9132c2-766b-4fe2-bea1-12c1fc682191, b9bd463a-5be3-4947-92e2-cfd817ecd6dd, 064a034a-5012-42b3-a922-2a921265caa8, 6fec927f-592a-403a-bee0-a68d67b0cef9, 838f3448-f012-468e-9b33-0743c80857fa, 7cb730f6-1ef4-4292-963c-69dca1322dc2, 5df9f3a7-0219-4d0a-b350-d6e865acdd05, f6340d11-c83f-466b-b3bc-a054146a54ad, 22239265-21b5-439b-a294-2d41a4a92d6c, f45ade5c-2baa-4b62-82d4-a0444b41c7f8, b2af2129-deba-4d47-9ed0-31d32c366b1e, 049104e0-8b05-4173-bfff-a7422ceddf12, f218a70e-bac6-43f3-8dd3-2225651755ef, d5f3ff53-eeeb-4da0-95fa-14e4e56ecd87, 608a14fd-1b3f-4479-a02f-0e43eed4a811, d1466f14-455d-4e47-8c94-d780a6d37670, e713d17e-e600-4fd6-abb7-67c58ce58942, 3574994b-e955-4dcf-9b30-dd4a7975e9c9, daabc9ea-a817-4758-b32d-292c322ea060, 8b9af7b0-1c60-4c62-abc3-d12a295497e0, bd182995-774e-41f2-ba27-5bdfc59a5021, 3b2430b3-9af1-4b64-82fc-4935e918d448, 0304bd64-93c9-449b-a4cc-c9d28baac8fe, 62e97b00-cd9d-4cff-8da3-f7a5f35a010d, 32dfd102-5df7-415b-9237-276c8f91c850, ae096551-77a1-411a-9af6-c16c728b689a, a3ec650c-956d-4349-8a6c-32fad164156a, 5600db67-2592-4fe1-a619-55cbc77e55d3, 208e0cd5-c006-42a1-8e33-fc1d0f1d3851, c3f2b572-4428-4776-9285-13e61a495a03, 56a6baed-5a11-4063-a896-93290cb2597b, 168d80ac-25cc-47f0-9395-387bf851ab5e, 2ee5f952-eaad-4416-af40-1fd4d070df8a, e37ce1be-1da9-44ec-a4ac-50d24426a4f1, fbd24db8-c544-44eb-856a-3f4e12dd5c1a, ba35cac4-6d19-4a34-9f90-79431eafd7c0, a4ce8704-416b-40bc-a87d-1407f0459405, 1f5c315a-8215-40c5-b8b9-50a77489bb46, 500fa5f8-8e78-431d-9765-eaeac27ebfdd, 953330bb-8974-4905-966b-2cd464f3640e, 20f84196-5682-4c77-93f7-7250053e0442, 9c8635e4-64e4-49cd-a68d-95f6195845cf, 9f2b1e54-500a-4e62-b504-0c0117f74fd4, 2909840e-f32d-4f48-acca-9770c50f97f0, c52b033e-0fdc-4d28-854d-adc93cce646e, d6aeca0f-49f5-4475-b4f1-88636eb17e30, 958a560e-fd91-46da-801e-f3962d881061, 04a26cdf-0585-459e-8c77-6b6386fe19c8, 15fa6a24-1f48-4d0a-ab9b-d09aa13ecc13, 1a20c8d0-0da8-445f-bf41-a0ad0d55449f, 33935393-ebac-45d5-9ff1-913af706f492, 12770f50-2220-45ec-9289-750d4569aebd, 2d6d3633-4e83-4f94-a7bf-c8dfa9f7ca5f, 4af5fcee-44ae-4b1e-a5cc-c8bcded9069a, bb9f1d64-3b1f-4504-aefd-55408f16ef97, 0a1b65b3-9eba-41bd-9115-5b0db16e90e1, 1095d3c0-fcb0-4107-8629-2abd0441c70d, 2bd3c12b-aabb-4b25-9d9c-01d46e10c50c, 8f49905c-23b5-45ea-a61f-eee39477f656, 1e39ec86-0d8e-48e1-b406-7f481308fc38, de1383f1-955f-47d9-8f2b-43bc9dc8e762, 0d02fa24-59f9-420f-b75f-ba04c01a8e49, 318f2994-e6dc-44f0-87d7-27552d2700d1, 1940d362-9ab8-4821-ae5e-f2bf71e9df3a, 887b3456-8b6e-4ca3-ae36-be6f35c06c85, 1b23232b-0bfb-4099-b387-b42a080e4d85, 3609998e-8b5c-4609-92aa-53acec6ec251, 18cf03f2-d0bf-4d56-9e99-91e5b4d5faf3, 266414e9-9c46-4ea9-b8c5-c5a23b60387e, 4b94e2d7-7a12-4885-9b08-029a12334cfa, 5abc85c6-2688-4708-9cb5-fd211290d8df, 414c27fe-1fad-4439-9801-95d2d4ea10d7, 442438e4-cffa-4ad1-9e85-7be0d2bc6f54, 345e33b7-46c0-4c02-9bc4-27fcc544e186, 011230a0-6f3e-4112-8613-d22b528e38d0, 86e85771-9a38-45c1-b3c2-1d96f8f1a6d2, 19ce4988-8e01-4491-a69b-1215b64cd04c, 43b914e5-b72d-4b8b-aa9d-933b9bd95eff, 732cd1e0-8533-4042-a971-9cb3a96f0b6b, 0cbb13f1-80c3-4745-9455-e7943eb94e03, 51a5824c-705a-475e-a988-9b1935f73633, 29779314-5593-412e-9464-01b8368a7b3a, 6854541f-db41-41db-977b-1c8ec6cf9080, 3a10959d-78a0-461c-b63f-e157eccb4bdf, ebcb12af-ff1f-4075-b624-9c263665e076, cc5b8870-ee92-49ff-8917-54c8aee9474a, 3b217ad0-9b58-433d-8e38-2e1bca7ef61c, 2ea61a4a-a56c-4fba-8790-44f553a48f17, a02f0918-f8f6-4852-994c-9529217de1b2"
256,37edbafd-0ba8-4f2e-993e-df8ba7d57e96,"cbfd6674-aeee-4188-ba3a-d9e7954b7ea9, cf053059-6d70-47c6-9848-be988353a7fb, da9193ec-7b32-4a5b-bce6-bbd872c1afc2, 40c9dac9-1021-445c-842a-6b0187fb54ee, 6015587e-8373-4ca0-a569-cafe0af10e90, 165c8d46-747c-49f9-945b-4331663a79af, 8d9332ba-1526-4f48-8af1-77c5fc4bf89a, 733ed074-3972-49a7-8b36-fc60876e16e9, bb9d53f6-7409-47a0-890f-6dd63db4c159, 4f7f2dd3-feb9-48f2-b2a7-d4dadb9e2de5"
T703,0240ae9d-b010-4c83-a857-f1b342bbd06e,"0a9957ac-2e25-4c7a-8d0a-6bd62fd77344, f22a1bc8-3492-4abb-8b94-54772e13567b, ae897bc2-789d-4b2d-a083-1a6b37120325, e5f62e89-8c9d-4bd3-8f90-8133b0b90411, 64fe69ae-8468-43b3-b99b-3daec5239445, 058391b3-989b-4626-9ece-df528251befe, e30f1cd8-28a6-43c7-a299-6e427992f157, 2696153b-74b4-477b-999b-cd5528c6584f, 5dfcdfcd-276e-4161-8cc8-5f0cad72f9c4, 9df4e1c1-d399-4de9-b62a-2dbaa64d7751, e4d7cbe5-a56e-4765-ba7a-92ca77ec7243, ac7b2989-61e8-4841-9b45-a994a245537a"
DWC104,28d3020e-6dd6-4d37-9a10-e24221acb177,"e8aa7654-061d-49b6-99eb-dbbc613d4034, 55156b97-4e8a-498d-8092-c6395375172d, b50235e4-2e57-4e5f-aecb-954c92454cb1, 543ef293-d57a-4f99-b9c6-af47986f1b4e"
